signal_date,ticker,industry,grade,score,vol_ratio,day_chg_pct,gap_pct,close_strength,rsi,close_price,score_breakdown,flags,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
2026-02-24,6788,半導體業,SURGE_BETA,40,1.64,7.07,0.96,0.96,45.2,333.0,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.64x|CLOSE_STRONG:0.96|POCKET_PIVOT|GAP_PARTIAL:1.0%|RS:+4.3%|RSI_WEAK:45.2|BB_WIDE:0.162,-1.35,6.01,1.5,-0.75,-6.61,2.7,-0.3,-5.71,0.15,4.35,3.9,1.5,3.9,5.11,15.62
2026-02-24,7402,光電業,SURGE_BETA,49,3.13,6.72,0.75,0.84,45.8,143.0,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 8}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.13x|CLOSE_STRONG:0.84|POCKET_PIVOT|GAP_PARTIAL:0.7%|RS:+4.0%|RSI_WEAK:45.8|BB_SQUEEZE_BREAK:BB:0.115→0.263,-2.45,-2.45,-4.9,-6.64,-10.49,-9.44,-12.59,-18.88,-18.88,-16.08,-17.48,-17.48,-16.43,-17.83,-16.43
2026-02-24,8289,電子零組件業,SURGE_BETA,53,3.04,6.7,-0.69,0.85,59.0,31.049999237060547,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.04x|CLOSE_STRONG:0.85|POCKET_PIVOT|RS:+4.0%|BREAKOUT_20D:31.05>29.80|RSI_HEALTHY:59.0|BB_WIDE:0.316,3.22,13.53,24.8,30.43,17.39,17.55,15.62,4.99,2.25,7.09,8.21,11.27,22.38,24.32,22.06
2026-02-24,8358,電子零組件業,SURGE_BETA,48,6.35,9.87,3.47,1.0,49.6,300.5,"{'vol_ratio': 2, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 8}",SURGE_GATE_PASS|SURGE_DAY1|VOL_HYPERCHASE:6.35x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:3.5%|RS:+7.1%|RSI_WEAK:49.6|BB_SQUEEZE_BREAK:BB:0.157→0.246,-2.83,-3.49,-4.66,-11.98,-12.81,-15.64,-14.14,-22.63,-25.12,-24.96,-23.79,-19.63,-16.81,-12.48,-8.99
2026-02-25,2059,電子零組件業,SURGE_BETA,45,1.86,7.52,4.32,0.73,28.8,3360.0,"{'vol_ratio': 6, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 4}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.86x|CLOSE_HEALTHY:0.73|POCKET_PIVOT|GAP_FULL:4.3%|RS:+5.5%|RSI_WEAK:28.8|BB_SQUEEZE_EXPAND:BB:0.179→0.289,2.53,1.79,-2.38,-5.65,-1.19,-4.61,-10.71,-8.93,-0.15,-2.08,0.15,-1.19,-0.3,1.49,6.4
2026-02-25,2317,其他電子業,SURGE_ALPHA,65,3.04,6.25,1.29,0.96,60.5,246.5,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 4}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.04x|CLOSE_STRONG:0.96|POCKET_PIVOT|GAP_FULL:1.3%|RS:+4.2%|BREAKOUT_20D:246.50>233.50|RSI_HEALTHY:60.5|BB_SQUEEZE_EXPAND:BB:0.087→0.126,-1.42,-3.04,-7.1,-11.97,-9.13,-9.53,-14.6,-15.01,-11.16,-12.98,-12.98,-12.17,-14.0,-14.81,-16.84
2026-02-25,2349,光電業,SURGE_BETA,41,3.59,7.75,0.7,0.82,46.3,15.300000190734863,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.59x|CLOSE_STRONG:0.82|POCKET_PIVOT|GAP_PARTIAL:0.7%|RS:+5.7%|RSI_WEAK:46.3|BB_WIDE:0.224,-4.9,-6.86,-10.78,-17.32,-14.05,-13.07,-17.65,-15.69,-11.44,-14.38,-15.69,-16.34,-12.42,-14.38,-5.88
2026-02-25,2382,電腦及週邊設備業,SURGE_BETA,52,3.31,4.75,0.53,0.89,46.3,297.5,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.31x|CLOSE_STRONG:0.89|POCKET_PIVOT|GAP_PARTIAL:0.5%|RS:+2.7%|BREAKOUT_20D:297.50>292.00|RSI_WEAK:46.3|BB_WIDE:0.081,-2.02,1.18,-1.01,-5.55,-2.69,-2.86,-5.21,-5.04,-2.86,-3.03,-2.86,-2.86,-2.86,-1.51,-3.7
2026-02-25,2404,其他電子業,SURGE_BETA,49,1.67,5.61,1.02,0.91,56.7,1035.0,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.67x|CLOSE_STRONG:0.91|POCKET_PIVOT|GAP_FULL:1.0%|RS:+3.6%|RSI_HEALTHY:56.7|BB_WIDE:0.193,9.18,3.86,-1.93,-3.38,6.28,6.28,3.38,0.48,4.83,2.9,-2.42,-6.86,-10.24,-9.37,-11.59
2026-02-25,2421,電子零組件業,SURGE_BETA,42,2.69,4.48,4.14,0.53,38.9,151.5,"{'vol_ratio': 10, 'close_strength': 2, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.69x|CLOSE_SOFT:0.53|POCKET_PIVOT|GAP_FULL:4.1%|RS:+2.4%|RSI_WEAK:38.9|BB_WIDE:0.091,0.66,1.98,-5.61,-11.22,-7.26,-9.57,-14.19,-15.51,-7.26,-6.93,-4.62,-3.63,2.64,0.0,-4.62
2026-02-25,2478,電子零組件業,SURGE_BETA,41,3.36,4.34,1.3,0.94,44.6,72.19999694824219,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.36x|CLOSE_STRONG:0.94|POCKET_PIVOT|GAP_PARTIAL:1.3%|RS:+2.3%|RSI_WEAK:44.6|BB_WIDE:0.327,0.83,-0.28,-0.28,-6.79,-1.11,-3.46,-8.73,-4.43,-2.77,-7.06,-6.09,-5.82,1.8,-1.8,-0.42
2026-02-25,2492,電子零組件業,SURGE_BETA,42,2.81,4.7,2.68,0.59,49.6,156.0,"{'vol_ratio': 10, 'close_strength': 2, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.81x|CLOSE_SOFT:0.59|POCKET_PIVOT|GAP_FULL:2.7%|RS:+2.6%|RSI_WEAK:49.6|BB_WIDE:0.353,0.0,-5.13,-10.26,-17.95,-15.71,-14.1,-21.15,-18.59,-16.03,-19.87,-16.99,-16.35,-8.01,-9.29,-12.18
2026-02-25,2493,電子零組件業,SURGE_BETA,40,1.96,9.77,0.93,1.0,41.9,118.0,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.96x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_PARTIAL:0.9%|RS:+7.7%|RSI_WEAK:41.9|BB_WIDE:0.156,5.51,-3.81,-8.9,-16.27,-13.14,-11.02,-13.98,-12.71,-10.59,-13.14,-11.86,-9.32,-5.93,-1.27,-1.27
2026-02-25,3092,電子零組件業,SURGE_BETA,51,3.25,9.96,1.32,1.0,56.8,29.25,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.25x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:1.3%|RS:+7.9%|RSI_HEALTHY:56.8|BB_WIDE:0.251,9.91,20.85,25.81,27.52,29.23,16.41,4.79,5.98,9.4,8.89,9.74,20.68,20.68,16.24,14.02
2026-02-25,3231,電腦及週邊設備業,SURGE_BETA,45,2.23,5.34,1.15,0.79,37.2,138.0,"{'vol_ratio': 10, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.23x|CLOSE_HEALTHY:0.79|POCKET_PIVOT|GAP_FULL:1.1%|RS:+3.3%|RSI_WEAK:37.2|BB_WIDE:0.096,-1.45,-2.17,-4.71,-9.42,-6.88,-5.43,-7.61,-6.52,-3.62,-3.99,-2.9,-2.17,-2.9,-5.43,-7.61
2026-02-25,3515,電腦及週邊設備業,SURGE_BETA,45,2.07,2.7,1.57,0.64,40.3,228.5,"{'vol_ratio': 10, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.07x|CLOSE_HEALTHY:0.64|POCKET_PIVOT|GAP_FULL:1.6%|RS:+0.6%|RSI_WEAK:40.3|BB_WIDE:0.078,0.0,-0.44,-2.19,-7.0,-1.97,-2.41,-7.44,-6.56,-8.1,-8.75,-7.88,-7.88,-5.47,-2.63,-3.72
2026-02-25,3543,光電業,SURGE_BETA,44,1.97,9.98,1.2,1.0,53.0,55.099998474121094,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.97x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:1.2%|RS:+7.9%|RSI_WEAK:53.0|BB_WIDE:0.303,-2.9,-7.26,-7.44,-13.07,-13.43,-12.07,-18.51,-12.7,-12.16,-12.7,-6.53,-9.8,-7.08,-8.53,-5.81
2026-02-25,5291,電子零組件業,SURGE_ALPHA,60,3.14,9.95,6.9,1.0,53.4,48.599998474121094,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 4}",SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.14x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:6.9%|RS:+7.9%|BREAKOUT_20D:48.60>46.40|RSI_WEAK:53.4|BB_SQUEEZE_EXPAND:BB:0.225→0.355,9.88,20.78,12.76,2.88,13.17,15.23,12.55,6.58,9.05,5.35,9.26,20.16,13.99,13.99,25.31
2026-02-25,6244,光電業,SURGE_ALPHA,66,3.6,6.97,4.38,0.62,66.5,33.0,"{'vol_ratio': 7, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 8}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.60x|CLOSE_HEALTHY:0.62|POCKET_PIVOT|GAP_FULL:4.4%|RS:+4.9%|BREAKOUT_20D:33.00>30.85|RSI_HEALTHY:66.5|BB_SQUEEZE_BREAK:BB:0.126→0.488,0.0,10.0,6.82,-3.79,-1.82,0.0,-6.21,-7.42,1.36,-1.82,-2.42,-5.61,0.76,1.52,-0.91
2026-02-25,8431,其他電子業,SURGE_ALPHA,55,2.18,7.65,0.15,0.83,54.3,70.4000015258789,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 4}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.18x|CLOSE_STRONG:0.83|POCKET_PIVOT|RS:+5.6%|BREAKOUT_20D:70.40>66.50|RSI_WEAK:54.3|BB_SQUEEZE_EXPAND:BB:0.119→0.166,1.42,-0.43,-4.69,-6.82,-8.81,-4.55,-13.92,-7.81,0.14,0.0,-3.41,-5.11,2.13,3.55,1.56
2026-02-26,1471,電子零組件業,SURGE_BETA,48,2.27,9.68,4.84,1.0,37.0,13.600000381469727,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.27x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:4.8%|RS:+9.7%|RSI_WEAK:37.0|BB_WIDE:0.358,5.15,-3.68,-8.82,-6.25,-6.62,-11.4,-12.87,-10.66,-12.87,-4.41,1.1,-2.21,-4.41,-6.62,2.57
2026-02-26,1582,電子零組件業,SURGE_BETA,41,2.0,3.86,1.0,0.69,39.5,72.69999694824219,"{'vol_ratio': 10, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.00x|CLOSE_HEALTHY:0.69|POCKET_PIVOT|GAP_PARTIAL:1.0%|RS:+3.9%|RSI_WEAK:39.5|BB_WIDE:0.105,3.44,5.36,11.97,13.2,24.48,18.29,18.16,20.36,25.72,24.21,19.12,29.99,29.3,27.51,21.32
2026-02-26,2316,電子零組件業,SURGE_ALPHA,64,6.16,9.76,4.88,1.0,56.0,112.5,"{'vol_ratio': 2, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 8}",SURGE_GATE_PASS|SURGE_DAY2|VOL_HYPERCHASE:6.16x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:4.9%|RS:+9.8%|BREAKOUT_20D:112.50>106.50|RSI_HEALTHY:56.0|BB_SQUEEZE_BREAK:BB:0.067→0.154,-5.33,-14.04,-19.91,-16.71,-17.33,-22.76,-17.96,-15.64,-19.29,-18.76,-10.67,-8.89,0.0,-4.0,0.44
2026-02-26,2338,半導體業,SURGE_ALPHA,64,2.81,9.94,6.82,1.0,56.3,49.20000076293945,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.81x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:6.8%|RS:+9.9%|BREAKOUT_20D:49.20>44.75|RSI_HEALTHY:56.3|BB_WIDE:0.386,9.96,9.55,-1.12,7.11,7.32,-3.35,-9.76,-0.81,0.61,1.63,2.85,3.66,14.02,8.74,2.85
2026-02-26,2402,電子零組件業,SURGE_BETA,45,3.41,3.83,0.91,0.83,46.6,57.0,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 4}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.41x|CLOSE_STRONG:0.83|POCKET_PIVOT|GAP_PARTIAL:0.9%|RS:+3.8%|RSI_WEAK:46.6|BB_SQUEEZE_EXPAND:BB:0.091→0.120,7.02,-3.16,-12.11,-10.0,-10.53,-17.19,-12.37,-9.82,-11.75,-10.0,-10.88,-11.23,-11.4,-9.47,-10.53
2026-02-26,2404,其他電子業,SURGE_ALPHA,60,2.66,9.18,0.97,0.95,68.2,1130.0,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.66x|CLOSE_STRONG:0.95|POCKET_PIVOT|GAP_PARTIAL:1.0%|RS:+9.2%|BREAKOUT_20D:1130.00>1095.00|RSI_HEALTHY:68.2|BB_WIDE:0.223,-4.87,-10.18,-11.5,-2.65,-2.65,-5.31,-7.96,-3.98,-5.75,-10.62,-14.69,-17.79,-16.99,-19.03,-17.7
2026-02-26,2413,電子零組件業,SURGE_ALPHA,58,4.06,2.9,4.53,0.71,61.8,56.79999923706055,"{'vol_ratio': 7, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 8}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:4.06x|CLOSE_HEALTHY:0.71|POCKET_PIVOT|RS:+2.9%|BREAKOUT_20D:56.80>55.20|RSI_HEALTHY:61.8|BB_SQUEEZE_BREAK:BB:0.250→0.397,-1.41,-8.8,-16.9,-13.29,-13.56,-20.42,-18.66,-14.79,-16.99,-18.57,-10.56,-1.76,3.52,2.11,0.18
2026-02-26,2493,電子零組件業,SURGE_BETA,47,5.33,5.51,0.0,0.94,60.3,124.5,"{'vol_ratio': 2, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY2|VOL_HYPERCHASE:5.33x|CLOSE_STRONG:0.94|POCKET_PIVOT|RS:+5.5%|BREAKOUT_20D:124.50>122.50|RSI_HEALTHY:60.3|BB_WIDE:0.169,-8.84,-13.65,-20.64,-17.67,-15.66,-18.47,-17.27,-15.26,-17.67,-16.47,-14.06,-10.84,-6.43,-6.43,-6.83
2026-02-26,3017,電腦及週邊設備業,SURGE_BETA,52,1.64,5.37,0.3,0.83,68.6,1765.0,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.64x|CLOSE_STRONG:0.83|POCKET_PIVOT|RS:+5.4%|BREAKOUT_20D:1765.00>1720.00|RSI_HEALTHY:68.6|BB_WIDE:0.325,0.0,1.7,-0.85,3.12,4.53,-5.67,-3.97,5.38,6.23,5.67,3.68,7.93,4.82,14.16,16.15
2026-02-26,3029,資訊服務業,SURGE_ALPHA,60,4.78,8.0,1.33,0.88,41.7,115.83686065673828,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 4}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:4.78x|CLOSE_STRONG:0.88|POCKET_PIVOT|GAP_FULL:1.3%|RS:+8.0%|BREAKOUT_20D:115.84>111.55|RSI_WEAK:41.7|BB_SQUEEZE_EXPAND:BB:0.048→0.099,-1.65,-2.06,-2.88,-2.47,-0.82,-4.12,-7.82,-5.35,-4.94,-5.35,-5.35,-3.7,-2.88,-3.74,-7.63
2026-02-26,3030,其他電子業,SURGE_ALPHA,73,2.6,9.83,1.47,1.0,65.0,223.5,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 8}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.60x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:1.5%|RS:+9.8%|BREAKOUT_20D:223.50>204.00|RSI_HEALTHY:65.0|BB_SQUEEZE_BREAK:BB:0.097→0.225,9.84,5.82,6.26,11.41,9.62,3.58,9.62,13.2,24.38,24.16,11.86,13.87,16.55,17.9,14.32
2026-02-26,3034,半導體業,SURGE_BETA,40,1.58,1.55,0.52,1.0,44.6,393.0,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.58x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_PARTIAL:0.5%|RS:+1.5%|RSI_WEAK:44.6|BB_WIDE:0.109,-1.65,-3.44,-5.6,-4.71,-4.58,-3.56,-2.16,-1.15,-0.89,-1.27,-3.69,-3.05,-2.67,-4.96,-2.04
2026-02-26,3563,光電業,SURGE_ALPHA,69,3.55,9.83,3.47,1.0,58.4,570.0,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 8}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.55x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:3.5%|RS:+9.8%|BREAKOUT_20D:570.00>527.00|RSI_HEALTHY:58.4|BB_SQUEEZE_BREAK:BB:0.072→0.167,10.0,7.19,12.28,19.47,8.77,-2.11,1.05,11.05,12.63,22.46,22.98,28.25,28.25,28.95,27.02
2026-02-26,3576,光電業,SURGE_ALPHA,60,4.11,9.95,7.21,1.0,86.0,22.100000381469727,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 8}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:4.11x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_PARTIAL:7.2%|RS:+9.9%|BREAKOUT_20D:22.10>20.10|RSI_HOT:86.0|BB_SQUEEZE_BREAK:BB:0.304→0.985,9.95,20.81,8.82,5.2,2.04,-8.14,-10.41,-1.58,6.79,8.6,16.52,20.81,15.84,9.73,4.52
2026-02-26,3596,通信網路業,SURGE_ALPHA,63,3.63,5.63,1.88,0.59,63.2,187.01126098632812,"{'vol_ratio': 7, 'close_strength': 2, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 8}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.63x|CLOSE_SOFT:0.59|POCKET_PIVOT|GAP_FULL:1.9%|RS:+5.6%|BREAKOUT_20D:187.01>180.84|RSI_HEALTHY:63.2|BB_SQUEEZE_BREAK:BB:0.066→0.106,-1.02,1.52,-1.27,2.03,3.05,0.0,-0.25,3.81,4.31,6.6,5.84,5.33,2.28,0.0,-2.54
